pop,gen,best,mean,unique
0,9213,8.762,7.1663,81
1,9213,8.762,7.3785,68
2,9213,8.762,7.4077,74
3,9213,8.762,7.4433,65
0,9214,8.762,7.1962,75
1,9214,8.762,7.2798,73
2,9214,8.762,7.2745,77
3,9214,8.762,7.2866,72
0,9215,8.762,7.1884,94
1,9215,8.762,7.1194,84
2,9215,8.762,7.2046,89
3,9215,8.762,7.3104,76
0,9216,8.762,7.1853,94
1,9216,8.762,7.205,90
2,9216,8.762,7.185,87
3,9216,8.762,7.1955,85
0,9217,8.762,7.2705,77
1,9217,8.762,7.395,76
2,9217,8.762,7.3041,83
3,9217,8.762,7.1719,76
0,9218,8.762,7.211,88
1,9218,8.762,7.2671,77
2,9218,8.762,7.2891,82
3,9218,8.762,7.2332,73
0,9219,8.762,7.3446,84
1,9219,8.762,7.4283,75
2,9219,8.762,7.1213,86
3,9219,8.762,7.3166,83
0,9220,8.762,7.1582,89
1,9220,8.762,7.2265,72
2,9220,8.762,7.1954,82
3,9220,8.762,7.3535,80
0,9221,8.762,7.2498,85
1,9221,8.762,7.1775,79
2,9221,8.762,7.2502,70
3,9221,8.762,7.1407,85
0,9222,8.762,7.2697,90
1,9222,8.762,7.2904,77
2,9222,8.762,7.228,81
3,9222,8.762,7.251,94
0,9223,8.762,7.1937,97
1,9223,8.762,7.3258,76
2,9223,8.762,7.1532,86
3,9223,8.762,7.1931,79
0,9224,8.762,7.0172,88
1,9224,8.762,7.2913,70
2,9224,8.762,7.3176,79
3,9224,8.762,7.3867,81
0,9225,8.762,7.2915,84
1,9225,8.762,7.2137,82
2,9225,8.762,7.2507,69
3,9225,8.762,7.2454,78
0,9226,8.762,7.3412,85
1,9226,8.762,7.1382,84
2,9226,8.762,7.2361,93
3,9226,8.762,7.1898,81
0,9227,8.762,7.2317,87
1,9227,8.762,7.4141,69
2,9227,8.762,7.1664,86
3,9227,8.762,7.1741,91
0,9228,8.762,7.1265,84
1,9228,8.762,7.393,72
2,9228,8.762,7.1839,80
3,9228,8.762,7.4093,73
0,9229,8.762,7.2193,78
1,9229,8.762,7.3355,83
2,9229,8.762,7.2832,80
3,9229,8.762,7.3916,77
0,9230,8.762,7.275,86
1,9230,8.762,7.1461,87
2,9230,8.762,7.2649,81
3,9230,8.762,7.1851,80
0,9231,8.762,7.1287,85
1,9231,8.762,7.4058,82
2,9231,8.762,7.2474,84
3,9231,8.762,7.2634,74
0,9232,8.762,7.3642,74
1,9232,8.762,7.1728,85
2,9232,8.762,7.3817,80
3,9232,8.762,7.215,67
0,9233,8.762,7.2477,74
1,9233,8.762,7.2125,87
2,9233,8.762,7.1497,83
3,9233,8.762,7.4067,74
0,9234,8.762,7.1929,89
1,9234,8.762,7.2773,74
2,9234,8.762,7.3123,81
3,9234,8.762,7.1223,79
0,9235,8.762,7.2087,82
1,9235,8.762,7.2226,78
2,9235,8.762,7.0945,80
3,9235,8.762,7.0482,95
0,9236,8.762,7.1224,93
1,9236,8.762,7.2352,79
2,9236,8.762,7.2983,74
3,9236,8.762,7.177,81
0,9237,8.762,7.0673,93
1,9237,8.762,7.279,84
2,9237,8.762,7.2822,87
3,9237,8.762,7.2547,79
0,9238,8.762,7.1777,78
1,9238,8.762,7.3456,79
2,9238,8.762,7.2701,81
3,9238,8.762,7.141,77
0,9239,8.762,7.3451,78
1,9239,8.762,7.1938,82
2,9239,8.762,7.3331,78
3,9239,8.762,7.3026,75
0,9240,8.762,7.2439,85
1,9240,8.762,6.991,86
2,9240,8.762,7.3151,82
3,9240,8.762,7.3431,84
0,9241,8.762,7.3527,74
1,9241,8.762,7.1496,87
2,9241,8.762,7.3611,76
3,9241,8.762,7.2915,79
0,9242,8.762,7.1278,86
1,9242,8.762,7.1688,73
2,9242,8.762,7.3245,70
3,9242,8.762,7.2581,83
0,9243,8.762,7.3147,71
1,9243,8.762,7.0702,88
2,9243,8.762,7.2826,85
3,9243,8.762,7.3074,84
0,9244,8.762,7.2118,79
1,9244,8.762,7.0944,84
2,9244,8.762,7.2915,75
3,9244,8.762,7.2192,87
0,9245,8.762,7.1706,86
1,9245,8.762,7.1487,74
2,9245,8.762,7.1023,91
3,9245,8.762,7.258,87
0,9246,8.762,7.2077,77
1,9246,8.762,7.3717,80
2,9246,8.762,7.3148,74
3,9246,8.762,7.1576,77
0,9247,8.762,7.2659,86
1,9247,8.762,7.2044,81
2,9247,8.762,7.1502,82
3,9247,8.762,7.3173,76
0,9248,8.762,7.2464,77
1,9248,8.762,7.175,81
2,9248,8.762,7.4287,75
3,9248,8.762,7.2359,77
0,9249,8.762,7.2461,80
1,9249,8.762,7.2488,82
2,9249,8.762,7.2103,76
3,9249,8.762,7.2732,78
0,9250,8.762,7.2363,78
1,9250,8.762,7.0796,93
2,9250,8.762,7.2407,80
3,9250,8.762,7.3287,84
0,9251,8.762,7.4528,72
1,9251,8.762,7.2735,81
2,9251,8.762,7.1362,87
3,9251,8.762,7.2451,87
0,9252,8.762,7.2647,78
1,9252,8.762,7.2896,74
2,9252,8.762,7.2083,79
3,9252,8.762,7.2422,83
0,9253,8.762,7.3571,75
1,9253,8.762,7.2908,74
2,9253,8.762,7.1333,88
3,9253,8.762,7.2215,84
0,9254,8.762,7.287,77
1,9254,8.762,7.3427,79
2,9254,8.762,7.4146,83
3,9254,8.762,7.3085,68
0,9255,8.762,7.3582,82
1,9255,8.762,7.244,91
2,9255,8.762,7.1835,89
3,9255,8.762,7.2587,78
0,9256,8.762,7.193,86
1,9256,8.762,7.3787,86
2,9256,8.762,7.2022,83
3,9256,8.762,7.3789,76
0,9257,8.762,7.2783,79
1,9257,8.762,7.238,80
2,9257,8.762,7.0949,81
3,9257,8.762,7.2346,90
0,9258,8.762,7.2473,82
1,9258,8.762,7.2201,77
2,9258,8.762,7.3561,76
3,9258,8.762,7.4359,75
0,9259,8.762,7.2855,73
1,9259,8.762,7.3333,76
2,9259,8.762,7.2893,81
3,9259,8.762,6.9708,85
0,9260,8.762,7.2244,80
1,9260,8.762,7.2418,88
2,9260,8.762,7.1196,81
3,9260,8.762,7.3761,75
0,9261,8.762,7.1885,81
1,9261,8.762,7.3177,72
2,9261,8.762,7.1498,76
3,9261,8.762,7.1753,84
0,9262,8.762,7.2717,81
1,9262,8.762,7.3059,87
2,9262,8.762,7.2918,83
3,9262,8.762,7.3322,77
0,9263,8.762,7.1914,85
1,9263,8.762,7.1853,79
2,9263,8.762,7.3116,90
3,9263,8.762,7.3269,78
0,9264,8.762,7.3316,75
1,9264,8.762,7.404,75
2,9264,8.762,7.3167,82
3,9264,8.762,7.3419,85
0,9265,8.762,7.2524,72
1,9265,8.762,7.2422,71
2,9265,8.762,7.3699,75
3,9265,8.762,7.2028,89
0,9266,8.762,7.2277,81
1,9266,8.762,7.1542,78
2,9266,8.762,7.1799,82
3,9266,8.762,7.1422,87
0,9267,8.762,7.25,82
1,9267,8.762,7.2136,88
2,9267,8.762,7.126,92
3,9267,8.762,7.2028,89
0,9268,8.762,7.3736,76
1,9268,8.762,7.1557,90
2,9268,8.762,7.1811,87
3,9268,8.762,7.2344,86
0,9269,8.762,7.3488,76
1,9269,8.762,7.389,63
2,9269,8.762,7.3385,72
3,9269,8.762,7.4962,72
0,9270,8.762,6.9492,83
1,9270,8.762,7.2087,77
2,9270,8.762,7.2712,81
3,9270,8.762,7.2495,73
0,9271,8.762,7.4259,65
1,9271,8.762,7.3509,80
2,9271,8.762,7.2125,81
3,9271,8.762,7.1936,79
0,9272,8.762,7.2806,72
1,9272,8.762,7.2644,75
2,9272,8.762,7.1253,79
3,9272,8.762,7.3718,70
0,9273,8.762,7.2737,81
1,9273,8.762,7.1432,91
2,9273,8.762,6.926,88
3,9273,8.762,7.282,78
0,9274,8.762,7.1114,80
1,9274,8.762,7.226,78
2,9274,8.762,7.2237,87
3,9274,8.762,7.147,81
0,9275,8.762,7.2273,78
1,9275,8.762,7.2921,75
2,9275,8.762,7.0749,80
3,9275,8.762,7.3583,83
0,9276,8.762,7.3091,77
1,9276,8.762,7.1714,75
2,9276,8.762,7.2465,79
3,9276,8.762,7.2399,87
0,9277,8.762,7.2932,80
1,9277,8.762,7.2544,76
2,9277,8.762,7.2749,76
3,9277,8.762,7.3743,69
0,9278,8.762,7.2401,88
1,9278,8.762,7.3072,75
2,9278,8.762,7.2832,82
3,9278,8.762,7.2418,89
0,9279,8.762,7.1282,76
1,9279,8.762,7.2923,80
2,9279,8.762,7.3,81
3,9279,8.762,7.1228,90
0,9280,8.762,7.275,80
1,9280,8.762,7.4182,77
2,9280,8.762,7.1843,83
3,9280,8.762,7.0806,90
0,9281,8.762,7.2907,84
1,9281,8.762,7.2677,77
2,9281,8.762,7.3759,83
3,9281,8.762,7.2557,81
0,9282,8.762,7.1289,79
1,9282,8.762,7.2421,79
2,9282,8.762,7.3117,79
3,9282,8.762,7.2859,73
0,9283,8.762,7.2433,80
1,9283,8.762,7.2348,79
2,9283,8.762,7.2903,80
3,9283,8.762,7.3309,75
0,9284,8.762,7.2145,83
1,9284,8.762,7.3404,74
2,9284,8.762,7.1897,84
3,9284,8.762,7.2719,76
0,9285,8.762,7.0498,90
1,9285,8.762,7.0966,91
2,9285,8.762,7.1208,92
3,9285,8.762,7.237,84
0,9286,8.762,7.3829,78
1,9286,8.762,7.2299,89
2,9286,8.762,7.2129,85
3,9286,8.762,7.3187,79
0,9287,8.762,7.2724,74
1,9287,8.762,7.3575,75
2,9287,8.762,7.0972,88
3,9287,8.762,7.2531,87
0,9288,8.762,7.1496,86
1,9288,8.762,7.0635,87
2,9288,8.762,7.268,82
3,9288,8.762,7.2814,78
0,9289,8.762,7.3312,73
1,9289,8.762,7.2092,88
2,9289,8.762,7.2443,82
3,9289,8.762,7.3269,74
0,9290,8.762,7.1402,88
1,9290,8.762,7.4264,76
2,9290,8.762,7.3581,72
3,9290,8.762,7.1439,85
0,9291,8.762,7.1451,76
1,9291,8.762,7.3027,84
2,9291,8.762,7.2863,77
3,9291,8.762,7.4337,77
0,9292,8.762,7.2128,77
1,9292,8.762,7.3501,86
2,9292,8.762,7.3002,77
3,9292,8.762,7.1857,90
0,9293,8.762,7.239,80
1,9293,8.762,7.2107,81
2,9293,8.762,7.3126,77
3,9293,8.762,7.2638,82
0,9294,8.762,7.2433,76
1,9294,8.762,7.1889,74
2,9294,8.762,7.2732,82
3,9294,8.762,7.2831,89
0,9295,8.762,7.0463,96
1,9295,8.762,7.1754,81
2,9295,8.762,7.1942,80
3,9295,8.762,7.2779,74
0,9296,8.762,7.3468,79
1,9296,8.762,7.2774,79
2,9296,8.762,7.2679,87
3,9296,8.762,7.0483,92
0,9297,8.762,7.249,77
1,9297,8.762,7.2463,82
2,9297,8.762,7.1965,89
3,9297,8.762,7.3554,81
0,9298,8.762,7.3427,74
1,9298,8.762,7.2234,87
2,9298,8.762,7.3156,75
3,9298,8.762,7.1659,84
0,9299,8.762,7.1202,96
1,9299,8.762,7.2749,74
2,9299,8.762,7.3144,72
3,9299,8.762,7.2228,77
0,9300,8.762,7.354,72
1,9300,8.762,7.343,78
2,9300,8.762,7.3061,76
3,9300,8.762,7.2464,86
0,9301,8.762,7.1109,78
1,9301,8.762,7.3518,73
2,9301,8.762,7.5349,76
3,9301,8.762,7.1764,82
0,9302,8.762,7.1607,84
1,9302,8.762,7.2216,80
2,9302,8.762,7.2704,83
3,9302,8.762,7.1524,82
0,9303,8.762,7.297,85
1,9303,8.762,7.1996,86
2,9303,8.762,7.3433,72
3,9303,8.762,7.1425,88
0,9304,8.762,7.2878,79
1,9304,8.762,7.3965,76
2,9304,8.762,7.2883,78
3,9304,8.762,7.4252,75
0,9305,8.762,7.3464,70
1,9305,8.762,7.3384,74
2,9305,8.762,7.1674,85
3,9305,8.762,7.2168,80
0,9306,8.762,7.2992,71
1,9306,8.762,7.1529,81
2,9306,8.762,7.2901,75
3,9306,8.762,7.1711,89
0,9307,8.762,7.2544,82
1,9307,8.762,7.1696,86
2,9307,8.762,7.1626,84
3,9307,8.762,7.2768,81
0,9308,8.762,7.2611,80
1,9308,8.762,7.361,86
2,9308,8.762,7.3413,82
3,9308,8.762,7.1198,85
0,9309,8.762,7.1994,81
1,9309,8.762,7.2275,86
2,9309,8.762,7.1848,89
3,9309,8.762,7.3429,75
0,9310,8.762,7.3732,72
1,9310,8.762,7.0971,79
2,9310,8.762,7.1686,87
3,9310,8.762,7.1823,88
0,9311,8.762,7.3294,81
1,9311,8.762,7.2688,73
2,9311,8.762,7.2159,87
3,9311,8.762,7.1057,87
0,9312,8.762,7.2812,76
1,9312,8.762,7.255,81
2,9312,8.762,7.1429,92
3,9312,8.762,7.086,91
0,9313,8.762,7.3362,79
1,9313,8.762,7.1654,91
2,9313,8.762,7.2177,83
3,9313,8.762,7.2733,75
0,9314,8.762,7.3834,77
1,9314,8.762,7.1965,88
2,9314,8.762,7.3779,78
3,9314,8.762,7.2836,88
0,9315,8.762,7.1133,95
1,9315,8.762,7.1686,87
2,9315,8.762,7.2927,82
3,9315,8.762,7.3541,79
0,9316,8.762,7.2288,71
1,9316,8.762,7.1591,85
2,9316,8.762,7.1832,81
3,9316,8.762,7.1827,95
0,9317,8.762,7.2254,76
1,9317,8.762,7.3479,81
2,9317,8.762,7.3232,78
3,9317,8.762,7.3537,77
0,9318,8.762,7.1485,88
1,9318,8.762,7.306,78
2,9318,8.762,7.2098,88
3,9318,8.762,7.1378,90
0,9319,8.762,7.244,78
1,9319,8.762,7.2218,85
2,9319,8.762,7.2432,79
3,9319,8.762,7.1978,86
0,9320,8.762,7.3617,76
1,9320,8.762,7.244,76
2,9320,8.762,7.2274,85
3,9320,8.762,7.2182,78
0,9321,8.762,7.2933,82
1,9321,8.762,7.2495,85
2,9321,8.762,7.1325,91
3,9321,8.762,7.2581,79
0,9322,8.762,7.2214,89
1,9322,8.762,7.2724,82
2,9322,8.762,7.3059,73
3,9322,8.762,7.3191,87
0,9323,8.762,7.1816,79
1,9323,8.762,7.1456,83
2,9323,8.762,7.2405,81
3,9323,8.762,7.1501,87
0,9324,8.762,7.2014,88
1,9324,8.762,7.2763,80
2,9324,8.762,7.2715,90
3,9324,8.762,7.1123,88
0,9325,8.762,7.255,81
1,9325,8.762,7.2284,77
2,9325,8.762,7.2996,86
3,9325,8.762,7.1306,86
0,9326,8.762,7.2859,84
1,9326,8.762,7.252,77
2,9326,8.762,7.2583,71
3,9326,8.762,7.2913,85
0,9327,8.762,7.2781,82
1,9327,8.762,7.2423,78
2,9327,8.762,7.29,70
3,9327,8.762,7.4377,70
0,9328,8.762,7.3605,73
1,9328,8.762,7.2876,85
2,9328,8.762,7.1718,80
3,9328,8.762,7.2405,81
0,9329,8.762,7.0943,80
1,9329,8.762,7.2639,83
2,9329,8.762,7.1934,81
3,9329,8.762,7.3481,77
0,9330,8.762,7.2322,81
1,9330,8.762,7.3063,78
2,9330,8.762,7.1541,85
3,9330,8.762,7.3651,77
0,9331,8.762,7.3172,79
1,9331,8.762,7.0934,88
2,9331,8.762,7.2056,86
3,9331,8.762,7.2153,82
0,9332,8.762,7.3811,69
1,9332,8.762,7.2062,85
2,9332,8.762,7.1624,81
3,9332,8.762,7.2085,81
0,9333,8.762,7.1309,83
1,9333,8.762,7.1865,77
2,9333,8.762,7.3835,71
3,9333,8.762,7.3405,77
0,9334,8.762,7.238,73
1,9334,8.762,7.3985,74
2,9334,8.762,7.2457,84
3,9334,8.762,7.3241,73
0,9335,8.762,7.1955,88
1,9335,8.762,7.2529,76
2,9335,8.762,7.1491,79
3,9335,8.762,7.2699,76
0,9336,8.762,7.3411,84
1,9336,8.762,7.3809,88
2,9336,8.762,7.103,90
3,9336,8.762,7.2534,78
0,9337,8.762,7.2059,81
1,9337,8.762,7.3126,79
2,9337,8.762,7.2362,70
3,9337,8.762,7.1892,84
0,9338,8.762,7.1815,87
1,9338,8.762,7.2691,80
2,9338,8.762,7.3152,69
3,9338,8.762,7.0687,95
0,9339,8.762,7.2807,83
1,9339,8.762,7.2345,86
2,9339,8.762,7.2189,75
3,9339,8.762,7.2976,82
0,9340,8.762,7.3511,70
1,9340,8.762,7.2654,89
2,9340,8.762,7.3971,74
3,9340,8.762,7.2208,87
0,9341,8.762,7.2896,75
1,9341,8.762,7.1075,76
2,9341,8.762,7.2954,83
3,9341,8.762,7.0497,86
0,9342,8.762,7.2314,86
1,9342,8.762,7.3283,87
2,9342,8.762,7.3669,76
3,9342,8.762,7.3055,77
0,9343,8.762,7.2476,83
1,9343,8.762,7.2161,83
2,9343,8.762,7.3267,76
3,9343,8.762,7.3983,73
0,9344,8.762,7.4457,73
1,9344,8.762,7.4235,71
2,9344,8.762,7.3609,74
3,9344,8.762,7.2813,79
0,9345,8.762,7.4003,75
1,9345,8.762,7.2877,77
2,9345,8.762,7.0892,90
3,9345,8.762,7.1834,74
0,9346,8.762,7.1484,86
1,9346,8.762,7.3945,81
2,9346,8.762,7.2771,79
3,9346,8.762,7.2834,71
0,9347,8.762,7.313,79
1,9347,8.762,7.1851,81
2,9347,8.762,7.2602,89
3,9347,8.762,7.1482,99
0,9348,8.762,7.0216,97
1,9348,8.762,7.2086,75
2,9348,8.762,7.2478,87
3,9348,8.762,7.2892,85
0,9349,8.762,7.1369,79
1,9349,8.762,7.1436,83
2,9349,8.762,7.0571,85
3,9349,8.762,7.2413,75
0,9350,8.762,7.1975,77
1,9350,8.762,7.2212,86
2,9350,8.762,7.2342,90
3,9350,8.762,7.3002,71
0,9351,8.762,7.2802,78
1,9351,8.762,7.3261,80
2,9351,8.762,7.3556,81
3,9351,8.762,7.1449,89
0,9352,8.762,7.2983,76
1,9352,8.762,7.2797,82
2,9352,8.762,7.2461,89
3,9352,8.762,7.1388,90
0,9353,8.762,7.4012,75
1,9353,8.762,7.1532,76
2,9353,8.762,7.2636,83
3,9353,8.762,7.0704,92
0,9354,8.762,7.1527,81
1,9354,8.762,7.2791,83
2,9354,8.762,7.2254,85
3,9354,8.762,7.1271,82
0,9355,8.762,7.2837,88
1,9355,8.762,7.3101,74
2,9355,8.762,7.2258,79
3,9355,8.762,7.3676,74
0,9356,8.762,7.3324,79
1,9356,8.762,7.1725,84
2,9356,8.762,7.2841,77
3,9356,8.762,7.1898,80
0,9357,8.762,7.1176,81
1,9357,8.762,7.1888,79
2,9357,8.762,7.3785,73
3,9357,8.762,7.2092,85
0,9358,8.762,7.2473,80
1,9358,8.762,7.3274,77
2,9358,8.762,7.2002,85
3,9358,8.762,7.1962,95
0,9359,8.762,7.2019,82
1,9359,8.762,7.382,80
2,9359,8.762,7.0857,82
3,9359,8.762,7.2714,86
0,9360,8.762,7.1976,83
1,9360,8.762,7.1885,82
2,9360,8.762,7.3131,79
3,9360,8.762,7.1465,80
0,9361,8.762,7.3356,75
1,9361,8.762,7.2061,79
2,9361,8.762,7.1652,79
3,9361,8.762,7.3455,79
0,9362,8.762,7.2539,73
1,9362,8.762,7.2493,75
2,9362,8.762,7.3934,74
3,9362,8.762,7.0193,93
0,9363,8.762,7.1712,78
1,9363,8.762,7.0489,87
2,9363,8.762,7.17,89
3,9363,8.762,7.2606,66
0,9364,8.762,7.3022,76
1,9364,8.762,7.3553,75
2,9364,8.762,7.1511,85
3,9364,8.762,7.2831,76
0,9365,8.762,7.0805,82
1,9365,8.762,7.2846,81
2,9365,8.762,7.4116,72
3,9365,8.762,7.1529,95
0,9366,8.762,7.3318,79
1,9366,8.762,7.4259,86
2,9366,8.762,7.1976,81
3,9366,8.762,7.3454,76
0,9367,8.762,7.267,84
1,9367,8.762,7.2637,73
2,9367,8.762,7.2196,78
3,9367,8.762,7.1701,84
0,9368,8.762,7.0808,93
1,9368,8.762,7.3696,78
2,9368,8.762,7.2793,67
3,9368,8.762,7.162,94
0,9369,8.762,7.1866,84
1,9369,8.762,7.3144,82
2,9369,8.762,7.3107,83
3,9369,8.762,7.1715,85
0,9370,8.762,7.1869,96
1,9370,8.762,7.3018,78
2,9370,8.762,7.3259,77
3,9370,8.762,7.2091,81
0,9371,8.762,7.2335,76
1,9371,8.762,7.2344,79
2,9371,8.762,7.1827,81
3,9371,8.762,7.2629,72
0,9372,8.762,7.3354,72
1,9372,8.762,7.2315,74
2,9372,8.762,7.3343,82
3,9372,8.762,7.459,76
0,9373,8.762,7.2471,68
1,9373,8.762,7.2026,86
2,9373,8.762,7.1261,90
3,9373,8.762,7.37,75
0,9374,8.762,7.3513,79
1,9374,8.762,6.991,92
2,9374,8.762,7.2102,76
3,9374,8.762,7.2238,76
0,9375,8.762,7.1568,90
1,9375,8.762,7.1565,74
2,9375,8.762,7.1927,88
3,9375,8.762,7.336,76
0,9376,8.762,7.1624,89
1,9376,8.762,7.2462,81
2,9376,8.762,7.0133,88
3,9376,8.762,7.2607,82
0,9377,8.762,7.3333,78
1,9377,8.762,7.2768,85
2,9377,8.762,7.0828,89
3,9377,8.762,7.2458,83
0,9378,8.762,7.1627,87
1,9378,8.762,7.0877,87
2,9378,8.762,7.2525,78
3,9378,8.762,7.0458,93
0,9379,8.762,7.3577,79
1,9379,8.762,7.2311,78
2,9379,8.762,7.1344,83
3,9379,8.762,7.2566,77
0,9380,8.762,7.2044,82
1,9380,8.762,7.224,76
2,9380,8.762,7.262,82
3,9380,8.762,7.3389,79
0,9381,8.762,7.3064,77
1,9381,8.762,7.0915,85
2,9381,8.762,7.3878,79
3,9381,8.762,7.298,79
0,9382,8.762,7.2695,82
1,9382,8.762,7.2442,86
2,9382,8.762,7.3033,78
3,9382,8.762,7.3241,78
0,9383,8.762,7.2899,81
1,9383,8.762,7.412,75
2,9383,8.762,7.1657,81
3,9383,8.762,7.2521,72
0,9384,8.762,7.2583,84
1,9384,8.762,7.3879,76
2,9384,8.762,7.0216,84
3,9384,8.762,7.2547,84
0,9385,8.762,7.1207,90
1,9385,8.762,7.3285,87
2,9385,8.762,7.1508,91
3,9385,8.762,7.1846,82
0,9386,8.762,7.2311,77
1,9386,8.762,7.1207,83
2,9386,8.762,7.1997,80
3,9386,8.762,7.1431,92
0,9387,8.762,7.3338,77
1,9387,8.762,7.0445,92
2,9387,8.762,7.2094,83
3,9387,8.762,7.1749,84
0,9388,8.762,7.1787,92
1,9388,8.762,7.3361,73
2,9388,8.762,7.1747,91
3,9388,8.762,7.0701,90
0,9389,8.762,7.3573,74
1,9389,8.762,7.2097,77
2,9389,8.762,7.2126,80
3,9389,8.762,7.2857,87
0,9390,8.762,7.3812,74
1,9390,8.762,7.3512,85
2,9390,8.762,7.3313,80
3,9390,8.762,7.3476,78
0,9391,8.762,7.0969,80
1,9391,8.762,7.2207,82
2,9391,8.762,7.1052,91
3,9391,8.762,7.3495,77
0,9392,8.762,7.3221,66
1,9392,8.762,7.3725,71
2,9392,8.762,7.0441,89
3,9392,8.762,7.3385,81
0,9393,8.762,7.2596,86
1,9393,8.762,7.1829,80
2,9393,8.762,7.256,82
3,9393,8.762,7.3037,76
0,9394,8.762,7.2286,77
1,9394,8.762,7.276,81
2,9394,8.762,7.1693,80
3,9394,8.762,7.2276,81
0,9395,8.762,7.312,76
1,9395,8.762,7.1545,82
2,9395,8.762,7.3455,85
3,9395,8.762,7.3122,79
0,9396,8.762,7.1565,95
1,9396,8.762,7.2828,75
2,9396,8.762,7.2514,88
3,9396,8.762,7.3513,80
0,9397,8.762,7.0663,96
1,9397,8.762,7.2051,84
2,9397,8.762,7.3045,75
3,9397,8.762,7.2496,80
0,9398,8.762,7.2668,75
1,9398,8.762,7.1247,77
2,9398,8.762,7.278,81
3,9398,8.762,7.1141,87
0,9399,8.762,7.2006,80
1,9399,8.762,7.3048,81
2,9399,8.762,7.3069,72
3,9399,8.762,7.167,84
0,9400,8.762,7.1513,83
1,9400,8.762,7.2813,77
2,9400,8.762,7.0427,95
3,9400,8.762,7.1285,97
0,9401,8.762,7.4217,82
1,9401,8.762,7.2779,76
2,9401,8.762,7.3582,74
3,9401,8.762,7.1294,82
0,9402,8.762,7.2302,78
1,9402,8.762,7.0647,89
2,9402,8.762,7.1971,88
3,9402,8.762,7.2537,85
0,9403,8.762,7.2275,84
1,9403,8.762,7.317,72
2,9403,8.762,7.1065,87
3,9403,8.762,7.3434,86
0,9404,8.762,7.2229,70
1,9404,8.762,7.2644,79
2,9404,8.762,7.2884,77
3,9404,8.762,7.3247,81
0,9405,8.762,7.1667,78
1,9405,8.762,7.2467,85
2,9405,8.762,7.246,90
3,9405,8.762,7.112,82
0,9406,8.762,7.09,75
1,9406,8.762,7.2368,76
2,9406,8.762,7.2112,89
3,9406,8.762,7.3347,67
0,9407,8.762,7.2561,78
1,9407,8.762,7.2916,79
2,9407,8.762,7.1732,88
3,9407,8.762,7.0564,78
0,9408,8.762,7.4485,72
1,9408,8.762,7.1492,83
2,9408,8.762,7.1378,89
3,9408,8.762,7.2962,84
0,9409,8.762,7.4036,77
1,9409,8.762,7.3061,86
2,9409,8.762,7.0399,93
3,9409,8.762,7.4619,71
0,9410,8.762,7.2364,82
1,9410,8.762,7.3352,80
2,9410,8.762,7.1693,81
3,9410,8.762,7.2898,86
0,9411,8.762,7.2737,86
1,9411,8.762,7.3002,81
2,9411,8.762,7.2091,88
3,9411,8.762,7.213,86
0,9412,8.762,7.1636,90
1,9412,8.762,7.3427,71
2,9412,8.762,7.3189,80
3,9412,8.762,7.3564,70
0,9413,8.762,7.2417,81
1,9413,8.762,7.266,77
2,9413,8.762,7.1985,86
3,9413,8.762,7.2623,72
0,9414,8.762,7.0531,93
1,9414,8.762,7.1978,79
2,9414,8.762,7.2657,82
3,9414,8.762,7.2584,76
0,9415,8.762,7.1734,84
1,9415,8.762,7.2422,79
2,9415,8.762,7.3241,80
3,9415,8.762,7.1337,95
0,9416,8.762,7.2337,81
1,9416,8.762,7.1661,85
2,9416,8.762,7.1894,79
3,9416,8.762,7.0849,88
0,9417,8.762,7.1453,91
1,9417,8.762,7.3038,77
2,9417,8.762,7.4249,71
3,9417,8.762,7.3105,83
0,9418,8.762,7.1631,88
1,9418,8.762,7.2841,73
2,9418,8.762,7.2833,86
3,9418,8.762,7.2341,73
0,9419,8.762,7.2664,69
1,9419,8.762,7.2479,80
2,9419,8.762,7.4118,80
3,9419,8.762,7.1986,87
0,9420,8.762,7.2021,84
1,9420,8.762,7.2544,81
2,9420,8.762,7.1138,78
3,9420,8.762,7.2364,80
0,9421,8.762,7.3862,74
1,9421,8.762,7.374,75
2,9421,8.762,7.2493,87
3,9421,8.762,7.3304,83
0,9422,8.762,7.1198,87
1,9422,8.762,7.1674,94
2,9422,8.762,7.0472,77
3,9422,8.762,7.2438,79
0,9423,8.762,7.0686,95
1,9423,8.762,7.2515,82
2,9423,8.762,7.1531,83
3,9423,8.762,7.2929,72
0,9424,8.762,7.1637,87
1,9424,8.762,7.3058,86
2,9424,8.762,7.1627,93
3,9424,8.762,7.2243,78
0,9425,8.762,7.3444,72
1,9425,8.762,7.2361,79
2,9425,8.762,7.3082,87
3,9425,8.762,7.1879,73
0,9426,8.762,7.3121,77
1,9426,8.762,7.3008,80
2,9426,8.762,7.2011,81
3,9426,8.762,7.0945,85
0,9427,8.762,7.3816,83
1,9427,8.762,7.3667,76
2,9427,8.762,7.2533,86
3,9427,8.762,7.1456,91
0,9428,8.762,7.1789,87
1,9428,8.762,7.4092,77
2,9428,8.762,7.2408,73
3,9428,8.762,7.3104,83
0,9429,8.762,7.2013,81
1,9429,8.762,7.3191,75
2,9429,8.762,7.3958,71
3,9429,8.762,7.2147,80
0,9430,8.762,7.3383,70
1,9430,8.762,7.1366,74
2,9430,8.762,7.2869,71
3,9430,8.762,7.3706,82
0,9431,8.762,7.1474,83
1,9431,8.762,7.203,85
2,9431,8.762,7.274,81
3,9431,8.762,7.2484,78
0,9432,8.762,7.201,82
1,9432,8.762,7.2965,82
